"bpTime","subid","clipNo","grain","bp"
1694.96420000005,26,6,"f",96
1696.70810000014,26,6,"f",96
1700.35610000014,26,6,"f",96
1703.22780000019,26,6,"f",96
1705.34030000019,26,6,"f",96
1706.58760000014,26,6,"f",96
1710.6519000001,26,6,"f",96
1713.4039000001,26,6,"f",96
1715.3804000001,26,6,"f",96
1719.66780000019,26,6,"f",96
1723.9399000001,26,6,"f",96
1726.5074000001,26,6,"f",96
1732.23580000019,26,6,"f",96
1733.7479000001,26,6,"f",96
1737.67570000005,26,6,"f",96
1742.34720000005,26,6,"f",96
1745.19560000014,26,6,"f",96
1746.6675,26,6,"f",96
1751.00320000005,26,6,"f",96
1752.4594000001,26,6,"f",96
1756.4515,26,6,"f",96
1761.011,26,6,"f",96
1763.307,26,6,"f",96
1764.85930000019,26,6,"f",96
1771.355,26,6,"f",96
1776.1949000001,26,6,"f",96
1781.54710000014,26,6,"f",96
1783.39480000019,26,6,"f",96
1785.81880000019,26,6,"f",96
1787.9149000001,26,6,"f",96
1789.9229000001,26,6,"f",96
1792.97110000014,26,6,"f",96
1795.2194000001,26,6,"f",96
1796.48310000014,26,6,"f",96
1799.12320000005,26,6,"f",96
1803.15510000014,26,6,"f",96
1804.37110000014,26,6,"f",96
1807.515,26,6,"f",96
1809.691,26,6,"f",96
1814.45110000014,26,6,"f",96
1815.53910000014,26,6,"f",96
1821.347,26,6,"f",96
1826.2509000001,26,6,"f",96
1829.115,26,6,"f",96
1844.03679999995,26,7,"f",55
1853.70920000005,26,7,"f",55
1855.70920000005,26,7,"f",55
1862.733,26,7,"f",55
1865.621,26,7,"f",55
1868.4370999999,26,7,"f",55
1870.2450999999,26,7,"f",55
1873.413,26,7,"f",55
1878.1810999999,26,7,"f",55
1894.93229999995,26,7,"f",55
1899.10879999995,26,7,"f",55
1901.5089000001,26,7,"f",55
1905.85279999995,26,7,"f",55
1908.00470000005,26,7,"f",55
1913.27679999995,26,7,"f",55
1936.8440999999,26,7,"f",55
1942.04429999995,26,7,"f",55
1946.4684000001,26,7,"f",55
1948.3244000001,26,7,"f",55
1950.0764000001,26,7,"f",55
1961.7724000001,26,7,"f",55
1964.38820000005,26,7,"f",55
1971.0280999999,26,7,"f",55
1972.34779999995,26,7,"f",55
1989.8439000001,26,7,"f",55
1999.3319000001,26,7,"f",55
2002.5635999999,26,7,"f",55
2006.6359000001,26,7,"f",55
2009.4679000001,26,7,"f",55
2011.40379999995,26,7,"f",55
2014.52379999995,26,7,"f",55
2018.96379999995,26,7,"f",55
2027.6440999999,26,7,"f",55
2032.6195999999,26,7,"f",55
2050.027,26,7,"f",55
2058.23529999995,26,7,"f",55
2062.82729999995,26,7,"f",55
2071.4435,26,7,"f",55
2074.54720000005,26,7,"f",55
2085.6990999999,26,7,"f",55
2087.2190999999,26,7,"f",55
2089.6670999999,26,7,"f",55
2092.243,26,7,"f",55
2097.955,26,7,"f",55
2099.8189000001,26,7,"f",55
2102.3309000001,26,7,"f",55
2104.81120000005,26,7,"f",55
2107.3069000001,26,7,"f",55
2109.8589000001,26,7,"f",55
2112.787,26,7,"f",55
2117.531,26,7,"f",55
2120.2189000001,26,7,"f",55
2121.33079999995,26,7,"f",55
2142.22469999981,26,8,"f",65
2154.68029999995,26,8,"f",65
2160.8245999999,26,8,"f",65
2162.5765999999,26,8,"f",65
2165.85629999995,26,8,"f",65
2168.93669999981,26,8,"f",65
2174.272,26,8,"f",65
2176.912,26,8,"f",65
2182.65629999995,26,8,"f",65
2191.32819999981,26,8,"f",65
2193.9920999999,26,8,"f",65
2201.8960999999,26,8,"f",65
2206.52039999986,26,8,"f",65
2209.328,26,8,"f",65
2217.24819999981,26,8,"f",65
2218.7435999999,26,8,"f",65
2227.20789999986,26,8,"f",65
2229.33579999995,26,8,"f",65
2230.43189999986,26,8,"f",65
2239.2315,26,8,"f",65
2241.23169999981,26,8,"f",65
2242.87969999981,26,8,"f",65
2245.87969999981,26,8,"f",65
2249.32769999981,26,8,"f",65
2253.6075999999,26,8,"f",65
2259.08769999981,26,8,"f",65
2262.99929999995,26,8,"f",65
2264.9995999999,26,8,"f",65
2267.46319999981,26,8,"f",65
2270.1510999999,26,8,"f",65
2273.20719999981,26,8,"f",65
2276.12739999986,26,8,"f",65
2284.3510999999,26,8,"f",65
2285.89539999986,26,8,"f",65
2290.11939999986,26,8,"f",65
2292.50339999986,26,8,"f",65
2302.39929999995,26,8,"f",65
2305.0875999999,26,8,"f",65
2306.7190999999,26,8,"f",65
2309.37519999981,26,8,"f",65
2310.7830999999,26,8,"f",65
2315.3110999999,26,8,"f",65
2316.87929999995,26,8,"f",65
2323.7190999999,26,8,"f",65
2326.2465999999,26,8,"f",65
2328.33519999981,26,8,"f",65
2330.927,26,8,"f",65
2333.61489999986,26,8,"f",65
2336.951,26,8,"f",65
2349.839,26,8,"f",65
2356.16639999986,26,8,"f",65
2363.6065,26,8,"f",65
2371.3505,26,8,"f",65
2375.14279999995,26,8,"f",65
2383.3345,26,8,"f",65
2385.8625,26,8,"f",65
2387.2145,26,8,"f",65
2390.0305,26,8,"f",65
2394.48639999986,26,8,"f",65
2397.48639999986,26,8,"f",65
2419.99829999995,26,8,"f",65
2426.91019999981,26,8,"f",65
2431.18219999981,26,8,"f",65
2434.374,26,8,"f",65
2438.63029999995,26,8,"f",65
2447.31729999995,26,9,"f",58
2450.09329999995,26,9,"f",58
2451.413,26,9,"f",58
2454.23739999986,26,9,"f",58
2462.85329999995,26,9,"f",58
2474.87729999995,26,9,"f",58
2485.6370999999,26,9,"f",58
2488.917,26,9,"f",58
2491.53279999995,26,9,"f",58
2493.84469999981,26,9,"f",58
2497.789,26,9,"f",58
2501.66119999981,26,9,"f",58
2508.75689999986,26,9,"f",58
2518.06079999995,26,9,"f",58
2528.09269999981,26,9,"f",58
2534.69269999981,26,9,"f",58
2539.92489999986,26,9,"f",58
2557.34039999986,26,9,"f",58
2563.36429999995,26,9,"f",58
2566.69239999986,26,9,"f",58
2569.70839999986,26,9,"f",58
2573.6125,26,9,"f",58
2577.00419999981,26,9,"f",58
2578.5080999999,26,9,"f",58
2586.89219999981,26,9,"f",58
2591.2445,26,9,"f",58
2595.596,26,9,"f",58
2605.012,26,9,"f",58
2612.076,26,9,"f",58
2621.1640999999,26,9,"f",58
2622.3960999999,26,9,"f",58
2633.00379999995,26,9,"f",58
2635.61139999986,26,9,"f",58
2637.72369999981,26,9,"f",58
2639.43579999995,26,9,"f",58
2641.63569999981,26,9,"f",58
2646.22769999981,26,9,"f",58
2649.2675,26,9,"f",58
2651.06769999981,26,9,"f",58
2651.86769999981,26,9,"f",58
2656.2030999999,26,9,"f",58
2667.6675,26,9,"f",58
2670.6755,26,9,"f",58
2676.3395999999,26,9,"f",58
2690.49919999981,26,9,"f",58
2709.25869999981,26,9,"f",58
2711.01069999981,26,9,"f",58
2712.979,26,9,"f",58
2720.035,26,9,"f",58
2721.61889999986,26,9,"f",58
2722.947,26,9,"f",58
2724.683,26,9,"f",58
2728.33889999986,26,9,"f",58
2731.50689999986,26,9,"f",58
2734.72289999986,26,9,"f",58
2740.68570000005,26,10,"f",45
2743.4775,26,10,"f",45
2746.029,26,10,"f",45
2750.38129999995,26,10,"f",45
2755.05289999986,26,10,"f",45
2757.2535999999,26,10,"f",45
2768.4130999999,26,10,"f",45
2771.8370999999,26,10,"f",45
2774.79689999986,26,10,"f",45
2776.8770999999,26,10,"f",45
2779.4690999999,26,10,"f",45
2780.57289999986,26,10,"f",45
2783.94089999986,26,10,"f",45
2786.293,26,10,"f",45
2789.32489999986,26,10,"f",45
2790.73289999986,26,10,"f",45
2792.005,26,10,"f",45
2794.80489999986,26,10,"f",45
2797.34089999986,26,10,"f",45
2800.06879999995,26,10,"f",45
2802.22879999995,26,10,"f",45
2806.90879999995,26,10,"f",45
2812.91679999995,26,10,"f",45
2815.43670000005,26,10,"f",45
2823.06070000005,26,10,"f",45
2827.53229999995,26,10,"f",45
2831.6445999999,26,10,"f",45
2838.9005999999,26,10,"f",45
2847.4125,26,10,"f",45
2853.12439999986,26,10,"f",45
2854.11629999995,26,10,"f",45
2862.32439999986,26,10,"f",45
2863.49239999986,26,10,"f",45
2869.54829999995,26,10,"f",45
2872.86820000005,26,10,"f",45
2879.7880999999,26,10,"f",45
2882.7880999999,26,10,"f",45
2885.89189999986,26,10,"f",45
2887.524,26,10,"f",45
16.1636999999881,3,1,"c",9
44.3322999999821,3,1,"c",9
91.8437999999821,3,1,"c",9
122.802299999982,3,1,"c",9
125.394299999982,3,1,"c",9
178.083099999994,3,1,"c",9
192.978299999982,3,1,"c",9
263.209699999988,3,1,"c",9
300.1695,3,1,"c",9
375.808800000012,3,2,"c",6
412.592200000018,3,2,"c",6
418.248100000024,3,2,"c",6
505.295700000018,3,2,"c",6
559.415300000012,3,2,"c",6
603.878900000006,3,2,"c",6
706.923800000012,3,3,"c",3
764.2835,3,3,"c",3
809.459400000006,3,3,"c",3
954.9045,3,4,"c",7
991.1285,3,4,"c",7
1021.05639999998,3,4,"c",7
1035.88,3,4,"c",7
1055.72759999999,3,4,"c",7
1163.09519999999,3,4,"c",7
1249.95030000001,3,5,"c",8
1263.46840000001,3,5,"c",8
1290.79620000002,3,5,"c",8
1330.27660000002,3,5,"c",8
1351.90040000001,3,5,"c",8
1360.54870000002,3,5,"c",8
1378.0275,3,5,"c",8
1394.36380000001,3,5,"c",8
1676.26779999998,3,6,"c",6
1713.516,3,6,"c",6
1756.75489999998,3,6,"c",6
1803.89069999999,3,6,"c",6
1828.37159999999,3,6,"c",6
1873.98090000001,3,7,"c",5
1920.66840000001,3,7,"c",5
1937.86030000001,3,7,"c",5
2061.5075,3,7,"c",5
2116.867,3,7,"c",5
2414.584,3,8,"c",1
2455.78919999999,3,9,"c",4
2474.42890000001,3,9,"c",4
2493.50890000001,3,9,"c",4
2704.1235,3,9,"c",4
2843.44469999999,3,10,"c",4
2883.06019999999,3,10,"c",4
7.98030000001192,4,1,"f",40
15.0283000000119,4,1,"f",40
16.3563000000119,4,1,"f",40
27.9643000000119,4,1,"f",40
36.2681000000238,4,1,"f",40
47.2759000000358,4,1,"f",40
62.9719000000358,4,1,"f",40
70.8678000000119,4,1,"f",40
77.4438000000119,4,1,"f",40
84.2198000000119,4,1,"f",40
92.612,4,1,"f",40
96.9476000000238,4,1,"f",40
98.5002000000477,4,1,"f",40
101.339600000024,4,1,"f",40
103.7395,4,1,"f",40
109.4595,4,1,"f",40
123.979400000036,4,1,"f",40
127.939400000036,4,1,"f",40
168.619200000048,4,1,"f",40
175.6915,4,1,"f",40
181.699400000036,4,1,"f",40
190.826900000036,4,1,"f",40
194.026800000012,4,1,"f",40
200.891900000036,4,1,"f",40
212.074800000012,4,1,"f",40
218.682600000024,4,1,"f",40
225.010800000012,4,1,"f",40
230.130600000024,4,1,"f",40
236.050900000036,4,1,"f",40
244.6425,4,1,"f",40
246.866400000036,4,1,"f",40
254.066400000036,4,1,"f",40
258.770700000048,4,1,"f",40
265.306400000036,4,1,"f",40
270.618600000024,4,1,"f",40
276.610300000012,4,1,"f",40
285.050200000048,4,1,"f",40
290.434100000024,4,1,"f",40
294.553800000012,4,1,"f",40
298.554800000012,4,1,"f",40
304.072399999976,4,2,"f",50
321.824599999964,4,2,"f",50
325.528699999988,4,2,"f",50
328.752099999964,4,2,"f",50
336.336099999964,4,2,"f",50
338.704,4,2,"f",50
340.08,4,2,"f",50
342.104,4,2,"f",50
347.104,4,2,"f",50
353.8245,4,2,"f",50
356.920599999964,4,2,"f",50
362.032,4,2,"f",50
364.495399999976,4,2,"f",50
368.647800000012,4,2,"f",50
374.879800000012,4,2,"f",50
380.159899999976,4,2,"f",50
386.496199999988,4,2,"f",50
395.423699999988,4,2,"f",50
400.1515,4,2,"f",50
405.295,4,2,"f",50
414.575599999964,4,2,"f",50
421.7915,4,2,"f",50
426.376,4,2,"f",50
433.783199999988,4,2,"f",50
443.847800000012,4,2,"f",50
446.487300000012,4,2,"f",50
450.855399999976,4,2,"f",50
458.559199999988,4,2,"f",50
462.335,4,2,"f",50
472.878899999976,4,2,"f",50
485.359199999988,4,2,"f",50
506.559699999988,4,2,"f",50
512.135099999964,4,2,"f",50
517.478800000012,4,2,"f",50
518.654300000012,4,2,"f",50
521.1995,4,2,"f",50
527.822599999964,4,2,"f",50
529.511199999988,4,2,"f",50
532.4145,4,2,"f",50
539.358399999976,4,2,"f",50
544.1665,4,2,"f",50
551.6865,4,2,"f",50
556.766699999988,4,2,"f",50
561.647,4,2,"f",50
568.846199999988,4,2,"f",50
576.911,4,2,"f",50
587.582300000012,4,2,"f",50
594.694899999976,4,2,"f",50
600.598,4,2,"f",50
609.676,4,3,"f",41
615.156199999988,4,3,"f",41
621.020600000024,4,3,"f",41
627.268300000012,4,3,"f",41
635.380699999988,4,3,"f",41
639.252100000024,4,3,"f",41
653.388199999988,4,3,"f",41
665.428699999988,4,3,"f",41
673.828100000024,4,3,"f",41
678.939900000036,4,3,"f",41
690.043800000012,4,3,"f",41
698.923699999988,4,3,"f",41
704.156199999988,4,3,"f",41
707.611400000036,4,3,"f",41
712.307900000036,4,3,"f",41
725.0595,4,3,"f",41
727.772100000024,4,3,"f",41
730.6835,4,3,"f",41
738.716199999988,4,3,"f",41
744.435400000036,4,3,"f",41
753.835300000012,4,3,"f",41
764.051199999988,4,3,"f",41
778.723100000024,4,3,"f",41
783.236,4,3,"f",41
800.587100000024,4,3,"f",41
804.259,4,3,"f",41
811.202900000036,4,3,"f",41
816.555,4,3,"f",41
820.762699999988,4,3,"f",41
829.882300000012,4,3,"f",41
840.962699999988,4,3,"f",41
849.0985,4,3,"f",41
858.2745,4,3,"f",41
866.1865,4,3,"f",41
875.042900000036,4,3,"f",41
881.994900000036,4,3,"f",41
892.074300000012,4,3,"f",41
899.0505,4,3,"f",41
906.074199999988,4,3,"f",41
911.394100000024,4,4,"f",45
916.098199999988,4,4,"f",45
920.762400000036,4,4,"f",45
927.210100000024,4,4,"f",45
932.506100000024,4,4,"f",45
942.817900000036,4,4,"f",45
945.889900000036,4,4,"f",45
954.323,4,4,"f",45
959.449800000012,4,4,"f",45
966.163,4,4,"f",45
974.913699999988,4,4,"f",45
986.745900000036,4,4,"f",45
991.657600000024,4,4,"f",45
1006.00919999999,4,4,"f",45
1015.2175,4,4,"f",45
1016.92940000004,4,4,"f",45
1035.30540000004,4,4,"f",45
1045.53719999999,4,4,"f",45
1057.20110000002,4,4,"f",45
1063.50540000004,4,4,"f",45
1069.12960000002,4,4,"f",45
1074.321,4,4,"f",45
1084.76890000004,4,4,"f",45
1095.3375,4,4,"f",45
1099.60069999999,4,4,"f",45
1102.63280000001,4,4,"f",45
1104.858,4,4,"f",45
1111.24060000002,4,4,"f",45
1116.73669999999,4,4,"f",45
1123.43269999999,4,4,"f",45
1126.9605,4,4,"f",45
1135.33669999999,4,4,"f",45
1137.53640000004,4,4,"f",45
1144.27240000004,4,4,"f",45
1149.92040000004,4,4,"f",45
1159.897,4,4,"f",45
1165.52840000004,4,4,"f",45
1169.15230000001,4,4,"f",45
1188.28780000001,4,4,"f",45
1200.7035,4,4,"f",45
1215.19240000004,4,4,"f",45
1218.15180000001,4,4,"f",45
1220.78380000001,4,4,"f",45
1227.68769999999,4,4,"f",45
1230.10019999999,4,5,"f",45
1240.75630000001,4,5,"f",45
1246.46009999996,4,5,"f",45
1250.86759999996,4,5,"f",45
1254.9235,4,5,"f",45
1257.96359999996,4,5,"f",45
1261.708,4,5,"f",45
1269.54789999998,4,5,"f",45
1272.26839999998,4,5,"f",45
1277.49989999998,4,5,"f",45
1288.96330000001,4,5,"f",45
1300.356,4,5,"f",45
1305.82789999998,4,5,"f",45
1320.08430000001,4,5,"f",45
1327.83559999996,4,5,"f",45
1331.6995,4,5,"f",45
1338.44419999999,4,5,"f",45
1349.03539999998,4,5,"f",45
1361.95530000001,4,5,"f",45
1371.89919999999,4,5,"f",45
1380.73119999999,4,5,"f",45
1389.387,4,5,"f",45
1397.85130000001,4,5,"f",45
1404.97839999998,4,5,"f",45
1411.48289999998,4,5,"f",45
1425.63519999999,4,5,"f",45
1431.40280000001,4,5,"f",45
1436.61869999999,4,5,"f",45
1443.1145,4,5,"f",45
1446.49059999996,4,5,"f",45
1451.5305,4,5,"f",45
1463.77059999996,4,5,"f",45
1476.41019999999,4,5,"f",45
1480.80230000001,4,5,"f",45
1490.21030000001,4,5,"f",45
1491.21809999996,4,5,"f",45
1493.95419999999,4,5,"f",45
1496.41019999999,4,5,"f",45
1501.21819999999,4,5,"f",45
1505.09019999999,4,5,"f",45
1508.634,4,5,"f",45
1516.45,4,5,"f",45
1523.33,4,5,"f",45
1524.418,4,5,"f",45
1533.73219999999,4,6,"f",41
1543.90869999999,4,6,"f",41
1549.19619999999,4,6,"f",41
1554.49209999996,4,6,"f",41
1567.612,4,6,"f",41
1574.412,4,6,"f",41
1581.25189999998,4,6,"f",41
1583.78819999999,4,6,"f",41
1597.45180000001,4,6,"f",41
1608.17969999999,4,6,"f",41
1617.18759999996,4,6,"f",41
1625.62759999996,4,6,"f",41
1639.1155,4,6,"f",41
1645.32339999998,4,6,"f",41
1652.33089999998,4,6,"f",41
1671.48330000001,4,6,"f",41
1677.52309999996,4,6,"f",41
1689.243,4,6,"f",41
1707.363,4,6,"f",41
1714.18689999998,4,6,"f",41
1723.87469999999,4,6,"f",41
1731.70689999998,4,6,"f",41
1737.003,4,6,"f",41
1751.12269999999,4,6,"f",41
1758.5865,4,6,"f",41
1763.8585,4,6,"f",41
1770.25809999996,4,6,"f",41
1779.20289999998,4,6,"f",41
1781.54630000001,4,6,"f",41
1784.13819999999,4,6,"f",41
1791.05039999998,4,6,"f",41
1792.94609999996,4,6,"f",41
1801.25819999999,4,6,"f",41
1804.51419999999,4,6,"f",41
1809.37009999996,4,6,"f",41
1815.13009999996,4,6,"f",41
1816.33769999999,4,6,"f",41
1821.266,4,6,"f",41
1823.17,4,6,"f",41
1835.77439999998,4,7,"f",40
1848.88709999996,4,7,"f",40
1851.52639999998,4,7,"f",40
1854.35019999999,4,7,"f",40
1857.40689999998,4,7,"f",40
1864.94219999999,4,7,"f",40
1877.45519999999,4,7,"f",40
1887.89409999996,4,7,"f",40
1895.414,4,7,"f",40
1905.40589999998,4,7,"f",40
1938.26929999995,4,7,"f",40
1947.66159999996,4,7,"f",40
1950.8775,4,7,"f",40
1957.38179999995,4,7,"f",40
1965.71739999998,4,7,"f",40
1976.60539999998,4,7,"f",40
1980.67729999995,4,7,"f",40
1990.26169999999,4,7,"f",40
1999.02859999996,4,7,"f",40
2002.97319999999,4,7,"f",40
2006.89389999998,4,7,"f",40
2011.48509999996,4,7,"f",40
2025.277,4,7,"f",40
2030.981,4,7,"f",40
2041.46189999998,4,7,"f",40
2052.75669999999,4,7,"f",40
2064.18019999999,4,7,"f",40
2073.7405,4,7,"f",40
2077.44519999999,4,7,"f",40
2082.47659999996,4,7,"f",40
2084.71659999996,4,7,"f",40
2087.3965,4,7,"f",40
2098.79639999998,4,7,"f",40
2108.0125,4,7,"f",40
2117.22019999999,4,7,"f",40
2125.90019999999,4,7,"f",40
2134.21219999999,4,7,"f",40
2142.61819999999,4,8,"f",34
2158.54639999998,4,8,"f",34
2169.866,4,8,"f",34
2178.02589999998,4,8,"f",34
2185.58629999995,4,8,"f",34
2195.41809999996,4,8,"f",34
2206.46569999999,4,8,"f",34
2217.578,4,8,"f",34
2229.48959999996,4,8,"f",34
2232.10559999996,4,8,"f",34
2237.0655,4,8,"f",34
2249.50509999996,4,8,"f",34
2254.39339999998,4,8,"f",34
2266.77729999995,4,8,"f",34
2289.42559999996,4,8,"f",34
2297.42559999996,4,8,"f",34
2300.617,4,8,"f",34
2310.33759999996,4,8,"f",34
2320.249,4,8,"f",34
2330.30479999995,4,8,"f",34
2337.78479999995,4,8,"f",34
2345.36059999996,4,8,"f",34
2356.89759999996,4,8,"f",34
2358.96059999996,4,8,"f",34
2365.06439999998,4,8,"f",34
2370.51219999999,4,8,"f",34
2384.16839999998,4,8,"f",34
2387.6805,4,8,"f",34
2397.40939999998,4,8,"f",34
2412.35989999998,4,8,"f",34
2420.30429999995,4,8,"f",34
2434.19219999999,4,8,"f",34
2441.11979999995,4,8,"f",34
2451.46130000001,4,9,"f",47
2458.81369999999,4,9,"f",47
2463.82119999999,4,9,"f",47
2467.41319999999,4,9,"f",47
2471.56519999999,4,9,"f",47
2474.78089999998,4,9,"f",47
2476.99710000002,4,9,"f",47
2480.09310000002,4,9,"f",47
2484.70919999999,4,9,"f",47
2490.965,4,9,"f",47
2499.357,4,9,"f",47
2511.50089999998,4,9,"f",47
2517.76480000001,4,9,"f",47
2526.39669999999,4,9,"f",47
2530.01269999999,4,9,"f",47
2538.14069999999,4,9,"f",47
2543.58880000001,4,9,"f",47
2552.73330000001,4,9,"f",47
2559.25339999998,4,9,"f",47
2561.9645,4,9,"f",47
2567.51669999999,4,9,"f",47
2572.60410000002,4,9,"f",47
2587.09289999998,4,9,"f",47
2590.26839999998,4,9,"f",47
2602.97169999999,4,9,"f",47
2612.35610000002,4,9,"f",47
2618.58760000002,4,9,"f",47
2622.28439999998,4,9,"f",47
2625.97210000002,4,9,"f",47
2632.70789999998,4,9,"f",47
2638.50019999999,4,9,"f",47
2646.00389999998,4,9,"f",47
2653.17989999998,4,9,"f",47
2659.49980000001,4,9,"f",47
2666.50780000001,4,9,"f",47
2679.23560000002,4,9,"f",47
2689.48360000002,4,9,"f",47
2696.3875,4,9,"f",47
2702.71539999998,4,9,"f",47
2707.57210000002,4,9,"f",47
2714.97130000001,4,9,"f",47
2720.69130000001,4,9,"f",47
2732.14710000002,4,9,"f",47
2736.89910000002,4,9,"f",47
2737.44360000002,4,10,"f",22
2740.23590000004,4,10,"f",22
2752.56360000002,4,10,"f",22
2765.69140000004,4,10,"f",22
2770.86769999999,4,10,"f",22
2781.76380000001,4,10,"f",22
2793.0195,4,10,"f",22
2797.84360000002,4,10,"f",22
2806.57910000002,4,10,"f",22
2818.90710000002,4,10,"f",22
2828.51540000004,4,10,"f",22
2830.539,4,10,"f",22
2839.5075,4,10,"f",22
2845.84319999999,4,10,"f",22
2850.68310000002,4,10,"f",22
2856.53869999999,4,10,"f",22
2868.5705,4,10,"f",22
2877.36310000002,4,10,"f",22
2884.299,4,10,"f",22
2887.08290000004,4,10,"f",22
2.389,6,1,"f",55
4.33230000019073,6,1,"f",55
5.57219999980927,6,1,"f",55
7.71609999990463,6,1,"f",55
9.1325,6,1,"f",55
11.1000999999046,6,1,"f",55
14.6921999998093,6,1,"f",55
16.0281999998093,6,1,"f",55
22.78,6,1,"f",55
28.3081999998093,6,1,"f",55
34.1801999998093,6,1,"f",55
46.18,6,1,"f",55
58.9319000000954,6,1,"f",55
66.8119000000954,6,1,"f",55
69.9798000001907,6,1,"f",55
74.3636999998093,6,1,"f",55
81.0353000001907,6,1,"f",55
85.1008000001907,6,1,"f",55
90.4835999999046,6,1,"f",55
92.3875,6,1,"f",55
98.5475,6,1,"f",55
108.9955,6,1,"f",55
115.435,6,1,"f",55
119.723699999809,6,1,"f",55
124.211400000095,6,1,"f",55
127.163300000191,6,1,"f",55
141.979900000095,6,1,"f",55
144.347900000095,6,1,"f",55
145.778800000191,6,1,"f",55
148.123300000191,6,1,"f",55
152.571,6,1,"f",55
154.707099999905,6,1,"f",55
164.059,6,1,"f",55
169.410599999905,6,1,"f",55
172.147099999905,6,1,"f",55
180.442800000191,6,1,"f",55
187.682900000095,6,1,"f",55
191.907599999905,6,1,"f",55
194.050800000191,6,1,"f",55
201.146699999809,6,1,"f",55
208.227,6,1,"f",55
212.386699999809,6,1,"f",55
216.578699999809,6,1,"f",55
219.899400000095,6,1,"f",55
226.3945,6,1,"f",55
232.602599999905,6,1,"f",55
239.266599999905,6,1,"f",55
246.7625,6,1,"f",55
250.410400000095,6,1,"f",55
255.786900000095,6,1,"f",55
263.122400000095,6,1,"f",55
270.842099999905,6,1,"f",55
275.810300000191,6,1,"f",55
287.962099999905,6,1,"f",55
297.458199999809,6,1,"f",55
304.435299999714,6,2,"f",46
310.418599999905,6,2,"f",46
314.8745,6,2,"f",46
322.210399999619,6,2,"f",46
329.978099999905,6,2,"f",46
335.938399999619,6,2,"f",46
343.042199999809,6,2,"f",46
350.321799999714,6,2,"f",46
361.770199999809,6,2,"f",46
364.786799999714,6,2,"f",46
368.482199999809,6,2,"f",46
380.690099999905,6,2,"f",46
385.394,6,2,"f",46
392.241899999619,6,2,"f",46
395.210199999809,6,2,"f",46
402.562899999618,6,2,"f",46
409.770799999714,6,2,"f",46
414.273299999714,6,2,"f",46
418.385699999809,6,2,"f",46
428.073799999714,6,2,"f",46
436.177599999905,6,2,"f",46
443.209699999809,6,2,"f",46
447.5465,6,2,"f",46
456.737299999714,6,2,"f",46
460.241399999618,6,2,"f",46
470.265399999618,6,2,"f",46
477.625099999905,6,2,"f",46
482.352899999619,6,2,"f",46
489.521199999809,6,2,"f",46
496.897199999809,6,2,"f",46
502.809099999905,6,2,"f",46
506.489299999714,6,2,"f",46
513.441099999905,6,2,"f",46
521.728899999619,6,2,"f",46
531.592899999619,6,2,"f",46
540.897199999809,6,2,"f",46
550.768699999809,6,2,"f",46
553.968699999809,6,2,"f",46
556.272699999809,6,2,"f",46
561.800599999905,6,2,"f",46
566.216699999809,6,2,"f",46
575.9125,6,2,"f",46
587.0565,6,2,"f",46
599.336699999809,6,2,"f",46
608.4695,6,3,"f",49
610.420800000191,6,3,"f",49
618.149200000286,6,3,"f",49
627.629100000381,6,3,"f",49
632.853100000381,6,3,"f",49
638.141700000286,6,3,"f",49
641.869800000191,6,3,"f",49
646.277,6,3,"f",49
656.644900000095,6,3,"f",49
662.300900000095,6,3,"f",49
670.605300000191,6,3,"f",49
677.140700000286,6,3,"f",49
684.004700000286,6,3,"f",49
696.1175,6,3,"f",49
701.2605,6,3,"f",49
703.0765,6,3,"f",49
706.860600000381,6,3,"f",49
714.844900000095,6,3,"f",49
719.492400000095,6,3,"f",49
722.572400000095,6,3,"f",49
734.140200000286,6,3,"f",49
737.916300000191,6,3,"f",49
747.764100000381,6,3,"f",49
753.900100000381,6,3,"f",49
777.228200000286,6,3,"f",49
778.739900000095,6,3,"f",49
782.884300000191,6,3,"f",49
785.94,6,3,"f",49
790.707900000095,6,3,"f",49
795.811800000191,6,3,"f",49
796.883800000191,6,3,"f",49
798.891800000191,6,3,"f",49
805.539900000095,6,3,"f",49
811.947800000191,6,3,"f",49
821.803600000381,6,3,"f",49
835.955400000095,6,3,"f",49
839.195,6,3,"f",49
846.419100000381,6,3,"f",49
854.947400000095,6,3,"f",49
865.163300000191,6,3,"f",49
869.979300000191,6,3,"f",49
879.243200000286,6,3,"f",49
883.963200000286,6,3,"f",49
893.067,6,3,"f",49
897.003,6,3,"f",49
903.683400000095,6,3,"f",49
908.706900000095,6,3,"f",49
911.471799999714,6,4,"f",52
913.183699999809,6,4,"f",52
914.071799999714,6,4,"f",52
919.3445,6,4,"f",52
921.143699999809,6,4,"f",52
923.935299999714,6,4,"f",52
928.063599999904,6,4,"f",52
930.951699999809,6,4,"f",52
935.831699999809,6,4,"f",52
938.7115,6,4,"f",52
942.583599999904,6,4,"f",52
945.999699999809,6,4,"f",52
949.808,6,4,"f",52
957.775599999904,6,4,"f",52
959.767699999809,6,4,"f",52
961.079199999809,6,4,"f",52
966.175799999714,6,4,"f",52
969.655099999904,6,4,"f",52
978.4395,6,4,"f",52
989.703699999809,6,4,"f",52
997.480599999904,6,4,"f",52
1005.46319999981,6,4,"f",52
1011.6319000001,6,4,"f",52
1020.5030999999,6,4,"f",52
1025.6875999999,6,4,"f",52
1034.527,6,4,"f",52
1037.919,6,4,"f",52
